hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/AuthController.java	authenticate	60	61	20	4	6	try { // 1. 取得候选任务快照，领取时再次核验，供本段后续处理使用。 String selected = switch(action) { case "challenge" -> "CHALLENGE"; case "register" -> "REGISTER"; case "login" -> "LOGIN"; case "refresh" -> "REFRESH
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/AuthController.java	device	122	22	10	3	5	// 1. 取得请求中的会话Cookie，供本段后续处理使用。 String cookie = HttpIdentity.cookie(httpServletRequest, "ht_device"); || // 2. 依据格式、长度或数量边界处理分支，避免继续使用无效数据。 if (cookie != null && cookie.length() < 200) { String[] parts = cookie.split("\\."); if (parts.length == 2 && parts[0].matches("[a-zA-Z0-9_-]{43}")) { Stri || // 3. 准备当前操作的存储或签名标识。 String key = Ids.token(); || // 4. 执行cookie职责步骤，并把失败交给所属事务或入口处理。 cookie(response, "ht_device", key + "." + sign(key), 31536000); || // 5. 返回本段实际处理结果，保持本层输出契约。 return key;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/AuthController.java	sign	145	10	4	1	3	// 1. 取得本段结果并准备本层转换，随后显式核对成功状态。 var result = security.process(new SecurityCommand("SIGN_DEVICE", key, null, "device-v1")); || // 2. 核对下层标准结果的成功状态，失败中止当前处理。 if (!result.success()) { throw new DomainException(DomainErrorCode.UNAVAILABLE); } || // 3. 返回本段实际处理结果，保持本层输出契约。 return result.data().value();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/AuthController.java	cookie	156	15	2	0	2	// 1. 取得安全端口的证明结果，供本段后续处理使用。 boolean secure = environment.getProperty("COOKIE_SECURE", Boolean.class, false); || // 2. 执行addHeader职责步骤，并把失败交给所属事务或入口处理。 response.addHeader("Set-Cookie", ResponseCookie.from(name, value).httpOnly(true).secure(secure).sameSite("Strict").path("/api/v1").maxAge(seconds).buil
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/ChatController.java	manage	50	46	18	1	2	try { // 1. 取得候选任务快照，领取时再次核验，供本段后续处理使用。 String selected = switch(action) { case "bootstrap" -> "BOOTSTRAP"; case "list" -> "LIST"; case "create" -> "CREATE"; case "rename" -> "RENAME"; case 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/KnowledgeController.java	upload	52	29	6	1	3	try { // 1. 核对输入或读取结果的存在性，失败中止当前处理。 if (file.isEmpty() || file.getSize() > 10485760) { throw new DomainException(DomainErrorCode.INVALID); } // 2. 取得本段结果并准备本层转换，随后显式核对成功状态。 var result = appl
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/KnowledgeController.java	manage	91	35	10	1	2	try { // 1. 取得候选任务快照，领取时再次核验，供本段后续处理使用。 String selected = switch(action) { case "list" -> "LIST"; case "read" -> "READ"; case "retry" -> "RETRY"; case "delete" -> "DELETE"; default -> throw 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/SyncController.java	synchronize	42	12	3	0	0	try { return views.respond(application.synchronize(new SyncCommand(HttpIdentity.user(httpServletRequest), after, 100)), SyncResponse.class); } catch (Exception exception) { return HttpResult
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	subscribe	77	43	18	1	10	try { // 1. 取得新账号的持久化快照，供本段后续处理使用。 Long user = HttpIdentity.user(request); // 2. 核对分页游标与快照上界，防止越界或无法推进的恢复。 if (after < 0 || subscriptions.size() >= 100 || subscriptions.values().stream().fil
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	poll	126	17	10	2	1	// 1. 按订阅逐个申请发送槽，异步拉取持久事件；忙碌或断开的订阅不重复调度。 for (var entry : subscriptions.entrySet()) { var sub = entry.getValue(); if (!sub.busy.compareAndSet(false, true)) { continue; } try { sender.execute
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	emit	144	44	13	2	4	try { // 1. 执行required职责步骤，并把失败交给所属事务或入口处理。 HttpResults.required(auth.authenticate(new AuthCommand("CHECK", null, null, null, null, null, null, sub.sid, sub.access, null, null, "stream"))); 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	closeSender	189	4	1	0	0	sender.shutdownNow();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	failedSubscription	263	16	7	0	5	// 1. 取得待分类的失败原因，供本段后续处理使用。 var failure = HttpResults.capture(exception); || var emitter = new SseEmitter(1000L); || // 2. 在异常捕获或资源释放边界内完成本段处理，失败不得伪装为成功。 try { // 1. 执行send职责步骤，并把失败交给所属事务或入口处理。 emitter.send(SseEmitter.event().name("error").data(failure)); // 2. 执行complete职责步骤，并把失败交给所属事务或入口处理。 emitter.compl || // 3. 返回本段实际处理结果，保持本层输出契约。 return emitter;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/ApiViews.java	convert	31	3	1	0	0	return mapper.convertValue(value, type);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/ApiViews.java	respond	44	8	3	1	2	// 1. 依据下层标准结果的成功状态处理分支，避免继续使用无效数据。 if (!result.success()) { return HttpResults.failure(result); } || // 2. 将本层成功数据封装为标准结果，保持对外模型隔离。 return Result.success(convert(result.data(), type));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	business	42	5	1	0	0	return ResponseEntity.status(exception.errorCode().status()).body(Result.failure(exception.errorCode()));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	invalid	55	10	1	0	0	return ResponseEntity.badRequest().body(Result.failure(AdaptorErrorCode.INVALID));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	conflict	73	4	1	0	0	return ResponseEntity.status(409).body(Result.failure(AdaptorErrorCode.CONFLICT));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	unexpected	85	10	2	0	2	// 1. 执行error职责步骤，并把失败交给所属事务或入口处理。 LOGGER.error("request_failed type={} traceId={}", exception.getClass().getSimpleName(), MDC.get("traceId")); || // 2. 传播稳定失败分类，不泄漏原始技术异常。 return ResponseEntity.status(500).body(Result.failure(AdaptorErrorCode.FAILED));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	user	27	3	1	0	0	return (Long) request.getAttribute("ht.user");
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	session	38	3	1	0	0	return (Long) request.getAttribute("ht.session");
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	access	49	6	2	0	2	// 1. 取得协议头中待解析的字段，供本段后续处理使用。 String header = request.getHeader("Authorization"); || // 2. 返回本段实际处理结果，保持本层输出契约。 return header != null && header.startsWith("Bearer ") ? header.substring(7) : null;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	cookie	64	12	5	3	2	// 1. 从已有Cookie中寻找指定凭据，缺失时不创建虚假的身份。 if (request.getCookies() != null) { for (var cookie : request.getCookies()) { if (name.equals(cookie.getName())) { return cookie.getValue(); } } } || // 2. 返回本段实际处理结果，保持本层输出契约。 return null;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	capture	34	3	1	0	0	return failure(ApplicationFailures.capture(exception));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	failure	46	14	6	2	3	// 1. 取得当前用途的验证码，供本段后续处理使用。 DomainErrorCode code = classification(result.code()); || // 2. 仅在HTTP响应未提交时设置失败状态，非HTTP调用仍返回标准失败结果。 if (RequestContextHolder.getRequestAttributes() instanceof ServletRequestAttributes attributes) { var response = attributes.getResponse(); if (resp || // 3. 返回本段实际处理结果，保持本层输出契约。 return new Result<>(false, result.code(), result.message(), null);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	required	69	8	3	1	2	// 1. 依据下层标准结果的成功状态处理分支，避免继续使用无效数据。 if (!result.success()) { throw new DomainException(classification(result.code())); } || // 2. 返回本段实际处理结果，保持本层输出契约。 return result.data();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	classification	78	7	3	0	0	try { return DomainErrorCode.valueOf(code); } catch (IllegalArgumentException exception) { return DomainErrorCode.FAILED; }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	supports	33	7	1	0	0	return MappingJackson2HttpMessageConverter.class.isAssignableFrom(converterType);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	beforeBodyRead	51	37	6	1	3	// 1. 取得当前请求或响应正文，供本段后续处理使用。 byte[] body = inputMessage.getBody().readNBytes(32769); || // 2. 核对格式、长度或数量边界，失败中止当前处理。 if (body.length > 32768) { throw new DomainException(DomainErrorCode.INVALID); } || // 3. 返回本段实际处理结果，保持本层输出契约。 return new HttpInputMessage() { /** * 处理getBody对应的受控业务操作。 * * @author AIGenerator * @return 当前操作的业务结果 */ public java.io.InputStream getBody() { return new java.io.
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	getBody	73	3	1	0	0	return new java.io.ByteArrayInputStream(body);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	getHeaders	83	3	1	0	0	return inputMessage.getHeaders();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/SessionFilter.java	doFilterInternal	56	70	27	5	6	// 1. 取得关联当前请求的追踪标识，供本段后续处理使用。 String trace = Ids.next(); || long started = System.nanoTime(); || // 2. 执行put职责步骤，并把失败交给所属事务或入口处理。 MDC.put("traceId", trace); || // 3. 映射本段快照字段，业务状态规则不放入PO赋值。 response.setHeader("X-Trace-ID", trace); || response.setHeader("X-Content-Type-Options", "nosniff"); || response.setHeader("Referrer-Policy", "same-origin"); || response.setHeader("Cache-Control", "no-store"); || // 4. 在异常捕获或资源释放边界内完成本段处理，失败不得伪装为成功。 try { // 1. 仅保护本服务API路径，请求身份校验不干扰静态资源。 if (request.getRequestURI().startsWith("/api/v1/")) { if (!"GET".equals(request.getMethod()) && !"HEAD".equals(req
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	index	63	70	25	5	6	try { // 1. 取得有超时约束的第三方客户端，供本段后续处理使用。 MilvusClientV2 client = client(); String collection = "hello_travel_kb_v1_d1024"; // 2. 执行initialize职责步骤，并把失败交给所属事务或入口处理。 initialize(client, collection)
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	client	134	20	8	2	5	// 1. 复用已建立的Milvus客户端，避免每次查询重新创建连接。 if (cached != null) { return cached; } || // 2. 取得待完成的请求构建器，供本段后续处理使用。 var builder = ConnectConfig.builder().uri(environment.getProperty("MILVUS_URI", "http://127.0.0.1:19530")).connectTimeoutMs(3000); || String token = environment.getProperty("MILVUS_TOKEN"); || // 3. 配置鉴权令牌时才设置Milvus访问凭据。 if (token != null && !token.isBlank()) { builder.token(token); } || // 4. 更新本次处理的局部数据或上下文，后续步骤读取同一快照。 cached = new MilvusClientV2(builder.build()).withTimeout(15, TimeUnit.SECONDS); || // 5. 返回本段实际处理结果，保持本层输出契约。 return cached;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	closeClient	155	7	2	1	1	// 1. 释放已创建的Milvus客户端，未创建时不触发外部连接。 if (cached != null) { cached.close(); }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	initialize	163	76	16	4	4	// 1. 首次使用时创建项目专属集合，不修改机器上已有其他集合。 if (!client.hasCollection(HasCollectionReq.builder().collectionName(collection).build())) { var schema = client.createSchema(); schema.addField(AddFieldReq. || // 2. 取得待返回的旅行事项说明，供本段后续处理使用。 var description = client.describeCollection(DescribeCollectionReq.builder().collectionName(collection).build()); || var schema = description.getCollectionSchema(); || // 3. 校验专属集合字段与预期一致，结构不兼容时拒绝继续写入。 if (!Set.copyOf(description.getFieldNames()).equals(Set.of("vector_key", "owner_user_id", "document_id", "content_hash", "index_generation", "chunk_no", "ve || // 4. 执行loadCollection职责步骤，并把失败交给所属事务或入口处理。 client.loadCollection(LoadCollectionReq.builder().collectionName(collection).build());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	validateId	240	6	2	1	1	// 1. 只接受项目生成的公开标识，避免向量过滤表达式被任意文本注入。 if (value == null || !value.matches("[0-9A-HJKMNP-TV-Z]{26}")) { throw new IllegalArgumentException("identifier"); }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	upsert	247	36	23	5	4	// 1. 每次最多写入16个已验证分块，控制向量请求规模。 if (vectorCommand.items() == null || vectorCommand.items().size() > 16) { throw new IllegalArgumentException("batch"); } || // 2. 读取当前用例的数据窗口，后续显式处理空结果。 List<JsonObject> rows = new ArrayList<>(); || // 3. 逐项处理当前数据窗口，并在循环中核对可用状态与停止条件。 for (var item : vectorCommand.items()) { validateId(item.key()); validateId(item.documentId()); if (item.generation() < 1 || item.vector().size() != 1024 | || // 4. 执行upsert职责步骤，并把失败交给所属事务或入口处理。 client.upsert(UpsertReq.builder().collectionName(collection).data(rows).build());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/mail/output/MailOutAdaptorImpl.java	deliver	36	53	26	1	10	try { // 1. SMTP配置不完整时明确返回未配置结果，避免伪报投递成功。 if (environment.getProperty("SMTP_HOST") == null || environment.getProperty("SMTP_FROM") == null) { return Result.failure(AdaptorErrorCode.UNAVAILAB
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/ModelOutAdaptorImpl.java	generate	52	87	30	5	11	try { // 1. 准备当前操作的存储或签名标识。 String key = environment.getProperty("DASHSCOPE_API_KEY"); // 2. 缺少百炼凭据时明确返回未配置结果，不以模拟回答替代真实调用。 if (key == null || key.isBlank()) { return Result.failure(AdaptorE
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/ModelOutAdaptorImpl.java	embed	140	56	16	4	9	// 1. 取得本次请求的嵌入结果，供本段后续处理使用。 var embedding = OpenAiEmbeddingModel.builder().apiKey(key).baseUrl(base).modelName("text-embedding-v4").dimensions(1024).timeout(Duration.ofSeconds(30)).maxRetri || // 2. 拒绝空嵌入输入和超过16项的批次，约束模型请求规模。 if (modelCommand.texts() == null || modelCommand.texts().isEmpty() || modelCommand.texts().size() > 16) { return Result.failure(AdaptorErrorCode.INVALID); } || // 3. 取得本段结果并准备本层转换，随后显式核对成功状态。 var response = embedding.embedAll(modelCommand.texts().stream().map(TextSegment::from).toList()); || List<List<Float>> vectors = response.content().stream().map(x -> { // 1. 取得协议返回的原始内容，供本段后续处理使用。 float[] raw = x.vector(); // 2. 校验向量维度及数值有限性，拒绝异常嵌入结果。 if (raw.length != 1024) { throw new Ill || var usage = response.tokenUsage(); || // 4. 将本层成功数据封装为标准结果，保持对外模型隔离。 return Result.success(new ModelDO(null, vectors, usage == null ? null : usage.inputTokenCount(), usage == null ? null : usage.outputTokenCount(), null, "text-e
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onPartialResponse	73	16	8	1	3	// 1. 映射本段快照字段，业务状态规则不放入PO赋值。 handle.set(context.streamingHandle()); || // 2. 执行append职责步骤，并把失败交给所属事务或入口处理。 text.append(response.text()); || // 3. 在异常捕获或资源释放边界内完成本段处理，失败不得伪装为成功。 try { if (text.length() > 262144 || (partial != null && !partial.test(text.toString()))) { context.streamingHandle().cancel(); complete.completeException
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onCompleteResponse	96	3	1	0	0	complete.complete(response);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onError	106	3	1	0	0	complete.completeExceptionally(error);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	process	51	63	13	1	1	try { // 1. 按已限定的安全动作分发校验、加密和限流；本入口统一捕获失败。 return Result.success(switch(securityCommand.action()) { case "HASH_PASSWORD" -> new SecurityDO(encoder().encode(securityCommand.value()), true); c
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	encoder	115	3	1	0	0	return new Argon2PasswordEncoder(16, 32, 1, 19456, 2);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	key	119	16	7	2	5	// 1. 取得本次预算或解析后的业务值，供本段后续处理使用。 String value = environment.getProperty(name); || // 2. 缺少安全操作输入时拒绝计算，不将空值作为有效凭据。 if (value == null) { throw new IllegalStateException("missing security key"); } || // 3. 准备当前操作的存储或签名标识。 byte[] key = Base64.getDecoder().decode(value); || // 4. 依据格式、长度或数量边界处理分支，避免继续使用无效数据。 if (key.length != 32) { throw new IllegalStateException("key size"); } || // 5. 返回本段实际处理结果，保持本层输出契约。 return key;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	hmac	136	8	3	0	3	// 1. 取得用于生成不可逆证明的认证码实例，供本段后续处理使用。 Mac mac = Mac.getInstance("HmacSHA256"); || // 2. 执行init职责步骤，并把失败交给所属事务或入口处理。 mac.init(new SecretKeySpec(key(keyName), "HmacSHA256")); || // 3. 返回本段实际处理结果，保持本层输出契约。 return mac.doFinal((scope + "|" + value).getBytes(StandardCharsets.UTF_8));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	encrypt	145	24	7	0	7	// 1. 取得本次加密的随机数，供本段后续处理使用。 byte[] nonce = new byte[12]; || // 2. 执行nextBytes职责步骤，并把失败交给所属事务或入口处理。 new SecureRandom().nextBytes(nonce); || // 3. 取得用于保护私有载荷的加密实例，供本段后续处理使用。 Cipher cipher = Cipher.getInstance("AES/GCM/NoPadding"); || // 4. 执行init职责步骤，并把失败交给所属事务或入口处理。 cipher.init(Cipher.ENCRYPT_MODE, new SecretKeySpec(key("OTP_DELIVERY_KEY"), "AES"), new GCMParameterSpec(128, nonce)); || // 5. 执行updateAAD职责步骤，并把失败交给所属事务或入口处理。 cipher.updateAAD(scope.getBytes(StandardCharsets.UTF_8)); || // 6. 准备可投递的加密验证码，原始码不进入数据库。 byte[] encrypted = cipher.doFinal(value.getBytes(StandardCharsets.UTF_8)); || // 7. 返回本段实际处理结果，保持本层输出契约。 return Base64.getEncoder().encodeToString(ByteBuffer.allocate(12 + encrypted.length).put(nonce).put(encrypted).array());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	decrypt	170	14	5	0	4	// 1. 取得待校验的上传文件字节，供本段后续处理使用。 byte[] bytes = Base64.getDecoder().decode(value); || Cipher cipher = Cipher.getInstance("AES/GCM/NoPadding"); || // 2. 执行init职责步骤，并把失败交给所属事务或入口处理。 cipher.init(Cipher.DECRYPT_MODE, new SecretKeySpec(key("OTP_DELIVERY_KEY"), "AES"), new GCMParameterSpec(128, bytes, 0, 12)); || // 3. 执行updateAAD职责步骤，并把失败交给所属事务或入口处理。 cipher.updateAAD(scope.getBytes(StandardCharsets.UTF_8)); || // 4. 返回本段实际处理结果，保持本层输出契约。 return new String(cipher.doFinal(bytes, 12, bytes.length - 12), StandardCharsets.UTF_8);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	limit	185	22	7	1	3	// 1. 取得服务商返回的失败字段，供本段后续处理使用。 boolean issue = scope.startsWith("issue:"); || String key = "hello-travel:rate:" + java.util.HexFormat.of().formatHex(Ids.hash(scope + "|" + (issue ? "" : ip))); || String script = "local n=redis.call('INCR',KEYS[1]); if n==1 then" + " redis.call('EXPIRE',KEYS[1],ARGV[1]); end; return n"; || Long n = redis.execute(new DefaultRedisScript<>(script, Long.class), List.of(key), issue ? "60" : "300"); || // 2. 仅在Redis返回有效计数时设置首次请求的限流过期时间。 if (n == null) { throw new IllegalStateException("limiter unavailable"); } || // 3. 返回本段实际处理结果，保持本层输出契约。 return n <= (issue ? 1 : 10);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	consult	45	66	23	5	8	try { // 1. 准备当前操作的存储或签名标识。 String key = environment.getProperty("AMAP_MAPS_API_KEY"); // 2. 缺少高德凭据时返回未配置结果，由用例向用户说明实时事实不可用。 if (key == null || key.isBlank()) { return Result.success(new Tra
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	valid	112	3	1	0	0	return value != null && !value.isBlank() && value.length() <= 120;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	geo	116	12	5	1	3	// 1. 取得本段结果并准备本层转换，随后显式核对成功状态。 var data = get("/v3/geocode/geo", Map.of("key", key, "address", address)); || var point = data.path("geocodes").path(0); || // 2. 依据格式、长度或数量边界处理分支，避免继续使用无效数据。 if (!point.path("location").asText().matches("[0-9.]+,[0-9.]+") || !point.path("adcode").asText().matches("[0-9]{6}")) { throw new IllegalArgumentException || // 3. 返回本段实际处理结果，保持本层输出契约。 return point;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	get	129	40	13	2	7	// 1. 取得字段受限的查询条件，供本段后续处理使用。 String query = parameters.entrySet().stream().map(e -> URLEncoder.encode(e.getKey(), StandardCharsets.UTF_8) + "=" + URLEncoder.encode(e.getValue(), StandardChar || var client = HttpClient.newBuilder().connectTimeout(Duration.ofSeconds(3)).followRedirects(HttpClient.Redirect.NEVER).build(); || var request = HttpRequest.newBuilder(URI.create("https://restapi.amap.com" + path + "?" + query)).timeout(Duration.ofSeconds(5)).GET().build(); || var response = client.send(request, HttpResponse.BodyHandlers.ofInputStream()); || // 2. 在异常捕获或资源释放边界内完成本段处理，失败不得伪装为成功。 try (var stream = response.body()) { // 1. 取得待校验的上传文件字节，供本段后续处理使用。 byte[] bytes = stream.readNBytes(262145); // 2. 核对第三方HTTP状态，非成功响应不得解析成正常业务数据。 if (resp
hello-travel-application/src/main/java/com/hellotravel/application/auth/command/AuthCommand.java	toString	40	4	1	0	0	return "AuthCommand{redacted}";
hello-travel-application/src/main/java/com/hellotravel/application/auth/service/AuthApplication.java	authenticate	32	10	4	0	2	try { // 1. 取得本段结果并准备本层转换，随后显式核对成功状态。 AuthResult result = flow.perform(authCommand); // 2. 将本层成功数据封装为标准结果，保持对外模型隔离。 return Result.success(result); } catch (Exception exception) { return Appl
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	perform	77	13	9	1	1	// 1. 按可信命令分派完整认证用例，各用例在短事务内提交账号与会话变更。 return switch(command.action()) { case "CHALLENGE" -> challenge(command); case "REGISTER" -> register(command); case "LOGIN" -> login(command); case "R
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	secure	91	11	4	1	3	// 1. 取得本段结果并准备本层转换，随后显式核对成功状态。 Result<SecurityDO> result = security.process(new SecurityCommand(action, value, proof, scope)); || // 2. 核对下层标准结果的成功状态，失败中止当前处理。 if (!result.success()) { throw new DomainException(DomainErrorCode.UNAVAILABLE); } || // 3. 返回本段实际处理结果，保持本层输出契约。 return result.data();
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	email	103	8	3	1	2	// 1. 拒绝为空、超长或不符合基本格式的邮箱，避免无效证明进入认证链路。 if (raw == null || raw.length() > 254 || !raw.matches("[^\\s@]+@[^\\s@]+\\.[^\\s@]+")) { throw new DomainException(DomainErrorCode.INVALID); } || // 2. 返回去空白、统一大小写的规范邮箱供唯一键与证明绑定使用。 return raw.strip().toLowerCase(Locale.ROOT);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	limit	112	8	3	1	2	// 1. 取得本段结果并准备本层转换，随后显式核对成功状态。 SecurityDO result = secure("LIMIT", command.rateKey(), null, key); || // 2. 核对安全端口返回的验证或限流结果，失败提前中止。 if (!result.valid()) { throw new DomainException(DomainErrorCode.RATE_LIMITED); }
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	account	121	8	2	0	2	// 1. 读取账号，按当前用例条件限定查询窗口。 var list = repositories.userAccount.query(QueryValue.all("id", 1).where("email_normalized", "EQ", address)); || // 2. 返回规范邮箱对应的账号；记录不存在时交给认证步骤统一处理。 return list.isEmpty() ? null : list.get(0).entity();
