hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/AuthController.java	cookie	141	13	2	0	0	boolean secure = environment.getProperty("COOKIE_SECURE", Boolean.class, false); || response.addHeader("Set-Cookie", ResponseCookie.from(name, value).httpOnly(true).secure(secure).sameSite("Strict").path("/api/v1").maxAge(seconds).build().toString());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/ChatController.java	manage	49	44	18	1	0	try { String selected = switch(action) { case "bootstrap" -> "BOOTSTRAP"; case "list" -> "LIST"; case "create" -> "CREATE"; case "rename" -> "RENAME"; case "history" -> "HISTORY"; case "subm
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/KnowledgeController.java	upload	51	26	6	1	0	try { if (file.isEmpty() || file.getSize() > 10485760) { throw new DomainException(DomainErrorCode.INVALID); } var result = application.manage(new KnowledgeCommand("UPLOAD", HttpIdentity.use
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/KnowledgeController.java	manage	87	33	10	1	0	try { String selected = switch(action) { case "list" -> "LIST"; case "read" -> "READ"; case "retry" -> "RETRY"; case "delete" -> "DELETE"; default -> throw new DomainException(DomainErrorCod
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/input/SyncController.java	synchronize	41	12	3	0	0	try { return views.respond(application.synchronize(new SyncCommand(HttpIdentity.user(httpServletRequest), after, 100)), SyncResponse.class); } catch (Exception exception) { return com.hellot
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	subscribe	73	33	18	1	0	try { Long user = HttpIdentity.user(request); if (after < 0 || subscriptions.size() >= 100 || subscriptions.values().stream().filter(x -> x.user.equals(user)).count() >= 4) { throw new Domai
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	poll	112	16	10	2	0	for (var entry : subscriptions.entrySet()) { var sub = entry.getValue(); if (!sub.busy.compareAndSet(false, true)) { continue; } try { sender.execute(() -> emit(entry.getKey(), sub)); } catc
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	emit	129	40	13	2	0	try { com.hellotravel.adaptor.http.support.HttpResults.required(auth.authenticate(new AuthCommand("CHECK", null, null, null, null, null, null, sub.sid, sub.access, null, null, "stream"))); v
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	closeSender	170	4	1	0	0	sender.shutdownNow();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/stream/SyncStreamController.java	failedSubscription	244	11	7	0	0	var failure = com.hellotravel.adaptor.http.support.HttpResults.capture(exception); || var emitter = new SseEmitter(1000L); || try { emitter.send(SseEmitter.event().name("error").data(failure)); emitter.complete(); } catch (Exception sendFailure) { emitter.complete(); } || return emitter;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/ApiViews.java	convert	30	3	1	0	0	return mapper.convertValue(value, type);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/ApiViews.java	respond	43	7	3	1	0	if (!result.success()) { return HttpResults.failure(result); } || return com.hellotravel.common.result.Result.success(convert(result.data(), type));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	business	42	5	1	0	0	return ResponseEntity.status(exception.errorCode().status()).body(Result.failure(exception.errorCode()));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	invalid	55	10	1	0	0	return ResponseEntity.badRequest().body(Result.failure(AdaptorErrorCode.INVALID));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	conflict	73	4	1	0	0	return ResponseEntity.status(409).body(Result.failure(AdaptorErrorCode.CONFLICT));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpErrors.java	unexpected	85	8	2	0	0	LOGGER.error("request_failed type={} traceId={}", exception.getClass().getSimpleName(), MDC.get("traceId")); || return ResponseEntity.status(500).body(Result.failure(AdaptorErrorCode.FAILED));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	user	27	3	1	0	0	return (Long) request.getAttribute("ht.user");
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	session	38	3	1	0	0	return (Long) request.getAttribute("ht.session");
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	access	49	4	2	0	0	String header = request.getHeader("Authorization"); || return header != null && header.startsWith("Bearer ") ? header.substring(7) : null;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpIdentity.java	cookie	62	10	5	3	0	if (request.getCookies() != null) { for (var cookie : request.getCookies()) { if (name.equals(cookie.getName())) { return cookie.getValue(); } } } || return null;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	capture	34	3	1	0	0	return failure(ApplicationFailures.capture(exception));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	failure	46	11	6	2	0	DomainErrorCode code = classification(result.code()); || if (RequestContextHolder.getRequestAttributes() instanceof ServletRequestAttributes attributes) { var response = attributes.getResponse(); if (response != null && !response.isCommitted()) {  || return new Result<>(false, result.code(), result.message(), null);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	required	66	6	3	1	0	if (!result.success()) { throw new DomainException(classification(result.code())); } || return result.data();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/HttpResults.java	classification	73	7	3	0	0	try { return DomainErrorCode.valueOf(code); } catch (IllegalArgumentException exception) { return DomainErrorCode.FAILED; }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	supports	33	7	1	0	0	return MappingJackson2HttpMessageConverter.class.isAssignableFrom(converterType);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	beforeBodyRead	51	34	6	1	0	byte[] body = inputMessage.getBody().readNBytes(32769); || if (body.length > 32768) { throw new DomainException(DomainErrorCode.INVALID); } || return new HttpInputMessage() { /** * 处理getBody对应的受控业务操作。 * * @author AIGenerator * @return 当前操作的业务结果 */ public java.io.InputStream getBody() { return new java.io.ByteArrayInputStream(body);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	getBody	70	3	1	0	0	return new java.io.ByteArrayInputStream(body);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/JsonBodyLimit.java	getHeaders	80	3	1	0	0	return inputMessage.getHeaders();
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/http/support/SessionFilter.java	doFilterInternal	56	64	27	5	0	String trace = Ids.next(); || long started = System.nanoTime(); || MDC.put("traceId", trace); || response.setHeader("X-Trace-ID", trace); || response.setHeader("X-Content-Type-Options", "nosniff"); || response.setHeader("Referrer-Policy", "same-origin"); || response.setHeader("Cache-Control", "no-store"); || try { if (request.getRequestURI().startsWith("/api/v1/")) { if (!"GET".equals(request.getMethod()) && !"HEAD".equals(request.getMethod())) { String origin = request.getHeader("Origin"); var 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	index	63	94	47	10	0	try { MilvusClientV2 client = client(); String collection = "hello_travel_kb_v1_d1024"; initialize(client, collection); validateId(vectorCommand.ownerId()); String owner = "owner_user_id == 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	client	158	15	8	2	0	if (cached != null) { return cached; } || var builder = ConnectConfig.builder().uri(environment.getProperty("MILVUS_URI", "http://127.0.0.1:19530")).connectTimeoutMs(3000); || String token = environment.getProperty("MILVUS_TOKEN"); || if (token != null && !token.isBlank()) { builder.token(token); } || cached = new MilvusClientV2(builder.build()).withTimeout(15, TimeUnit.SECONDS); || return cached;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	closeClient	174	6	2	1	0	if (cached != null) { cached.close(); }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	initialize	181	72	16	4	0	if (!client.hasCollection(HasCollectionReq.builder().collectionName(collection).build())) { var schema = client.createSchema(); schema.addField(AddFieldReq.builder().fieldName("vector_key"). || var description = client.describeCollection(DescribeCollectionReq.builder().collectionName(collection).build()); || var schema = description.getCollectionSchema(); || if (!Set.copyOf(description.getFieldNames()).equals(Set.of("vector_key", "owner_user_id", "document_id", "content_hash", "index_generation", "chunk_no", "vector")) || Boolean.TRUE.equals(des || client.loadCollection(LoadCollectionReq.builder().collectionName(collection).build());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/knowledge/output/VectorOutAdaptorImpl.java	validateId	254	5	2	1	0	if (value == null || !value.matches("[0-9A-HJKMNP-TV-Z]{26}")) { throw new IllegalArgumentException("identifier"); }
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/mail/output/MailOutAdaptorImpl.java	deliver	35	44	26	1	0	try { if (environment.getProperty("SMTP_HOST") == null || environment.getProperty("SMTP_FROM") == null) { return Result.failure(AdaptorErrorCode.UNAVAILABLE); } try { var sender = new JavaMa
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/ModelOutAdaptorImpl.java	generate	51	125	45	9	0	try { String key = environment.getProperty("DASHSCOPE_API_KEY"); if (key == null || key.isBlank()) { return Result.failure(AdaptorErrorCode.UNAVAILABLE); } String base = environment.getPrope
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onPartialResponse	73	13	8	1	0	handle.set(context.streamingHandle()); || text.append(response.text()); || try { if (text.length() > 262144 || (partial != null && !partial.test(text.toString()))) { context.streamingHandle().cancel(); complete.completeExceptionally(new CancellationException()); } 
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onCompleteResponse	93	3	1	0	0	complete.complete(response);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/model/output/model/ModelStreamHandler.java	onError	103	3	1	0	0	complete.completeExceptionally(error);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	process	51	62	13	1	0	try { return Result.success(switch(securityCommand.action()) { case "HASH_PASSWORD" -> new SecurityDO(encoder().encode(securityCommand.value()), true); case "VERIFY_PASSWORD" -> new Security
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	encoder	114	3	1	0	0	return new Argon2PasswordEncoder(16, 32, 1, 19456, 2);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	key	118	11	7	2	0	String value = environment.getProperty(name); || if (value == null) { throw new IllegalStateException("missing security key"); } || byte[] key = Base64.getDecoder().decode(value); || if (key.length != 32) { throw new IllegalStateException("key size"); } || return key;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	hmac	130	5	3	0	0	Mac mac = Mac.getInstance("HmacSHA256"); || mac.init(new SecretKeySpec(key(keyName), "HmacSHA256")); || return mac.doFinal((scope + "|" + value).getBytes(StandardCharsets.UTF_8));
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	encrypt	136	17	7	0	0	byte[] nonce = new byte[12]; || new SecureRandom().nextBytes(nonce); || Cipher cipher = Cipher.getInstance("AES/GCM/NoPadding"); || cipher.init(Cipher.ENCRYPT_MODE, new SecretKeySpec(key("OTP_DELIVERY_KEY"), "AES"), new GCMParameterSpec(128, nonce)); || cipher.updateAAD(scope.getBytes(StandardCharsets.UTF_8)); || byte[] encrypted = cipher.doFinal(value.getBytes(StandardCharsets.UTF_8)); || return Base64.getEncoder().encodeToString(ByteBuffer.allocate(12 + encrypted.length).put(nonce).put(encrypted).array());
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	decrypt	154	10	5	0	0	byte[] bytes = Base64.getDecoder().decode(value); || Cipher cipher = Cipher.getInstance("AES/GCM/NoPadding"); || cipher.init(Cipher.DECRYPT_MODE, new SecretKeySpec(key("OTP_DELIVERY_KEY"), "AES"), new GCMParameterSpec(128, bytes, 0, 12)); || cipher.updateAAD(scope.getBytes(StandardCharsets.UTF_8)); || return new String(cipher.doFinal(bytes, 12, bytes.length - 12), StandardCharsets.UTF_8);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/security/output/SecurityOutAdaptorImpl.java	limit	165	19	7	1	0	boolean issue = scope.startsWith("issue:"); || String key = "hello-travel:rate:" + java.util.HexFormat.of().formatHex(Ids.hash(scope + "|" + (issue ? "" : ip))); || String script = "local n=redis.call('INCR',KEYS[1]); if n==1 then" + " redis.call('EXPIRE',KEYS[1],ARGV[1]); end; return n"; || Long n = redis.execute(new DefaultRedisScript<>(script, Long.class), List.of(key), issue ? "60" : "300"); || if (n == null) { throw new IllegalStateException("limiter unavailable"); } || return n <= (issue ? 1 : 10);
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	consult	43	59	23	5	0	try { String key = environment.getProperty("AMAP_MAPS_API_KEY"); if (key == null || key.isBlank()) { return Result.success(new TravelDO("实时天气和路线工具未配置，请核实后出行。", false)); } try { StringBuilder
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	valid	103	3	1	0	0	return value != null && !value.isBlank() && value.length() <= 120;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	geo	107	9	5	1	0	var data = get("/v3/geocode/geo", Map.of("key", key, "address", address)); || var point = data.path("geocodes").path(0); || if (!point.path("location").asText().matches("[0-9.]+,[0-9.]+") || !point.path("adcode").asText().matches("[0-9]{6}")) { throw new IllegalArgumentException("location unavailable"); } || return point;
hello-travel-adaptor/src/main/java/com/hellotravel/adaptor/travel/output/TravelOutAdaptorImpl.java	get	117	33	13	2	0	String query = parameters.entrySet().stream().map(e -> URLEncoder.encode(e.getKey(), StandardCharsets.UTF_8) + "=" + URLEncoder.encode(e.getValue(), StandardCharsets.UTF_8)).collect(java.uti || var client = HttpClient.newBuilder().connectTimeout(Duration.ofSeconds(3)).followRedirects(HttpClient.Redirect.NEVER).build(); || var request = HttpRequest.newBuilder(URI.create("https://restapi.amap.com" + path + "?" + query)).timeout(Duration.ofSeconds(5)).GET().build(); || var response = client.send(request, HttpResponse.BodyHandlers.ofInputStream()); || try (var stream = response.body()) { byte[] bytes = stream.readNBytes(262145); if (response.statusCode() != 200 || bytes.length > 262144) { throw new IllegalStateException("tool unavailable"
hello-travel-application/src/main/java/com/hellotravel/application/auth/command/AuthCommand.java	toString	40	4	1	0	0	return "AuthCommand{redacted}";
hello-travel-application/src/main/java/com/hellotravel/application/auth/service/AuthApplication.java	authenticate	31	8	4	0	0	try { AuthResult result = flow.perform(authCommand); return Result.success(result); } catch (Exception exception) { return com.hellotravel.application.support.ApplicationFailures.capture(exc
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	perform	75	12	9	1	0	return switch(command.action()) { case "CHALLENGE" -> challenge(command); case "REGISTER" -> register(command); case "LOGIN" -> login(command); case "REFRESH" -> refresh(command); case "CHEC
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	secure	88	8	4	1	0	Result<SecurityDO> result = security.process(new SecurityCommand(action, value, proof, scope)); || if (!result.success()) { throw new DomainException(DomainErrorCode.UNAVAILABLE); } || return result.data();
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	email	97	6	3	1	0	if (raw == null || raw.length() > 254 || !raw.matches("[^\\s@]+@[^\\s@]+\\.[^\\s@]+")) { throw new DomainException(DomainErrorCode.INVALID); } || return raw.strip().toLowerCase(Locale.ROOT);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	limit	104	6	3	1	0	SecurityDO result = secure("LIMIT", command.rateKey(), null, key); || if (!result.valid()) { throw new DomainException(DomainErrorCode.RATE_LIMITED); }
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	account	111	6	2	0	0	var list = repositories.userAccount.query(QueryValue.all("id", 1).where("email_normalized", "EQ", address)); || return list.isEmpty() ? null : list.get(0).entity();
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	proof	118	47	17	5	0	if (command.challengeId() == null || command.code() == null || !command.code().matches("[0-9]{6}")) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || var found = repositories.emailChallenge.query(QueryValue.all("id", 1).where("public_id", "EQ", command.challengeId())); || if (found.isEmpty()) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || EmailChallengeEntity c = found.get(0).entity(); || boolean usable = address.equals(c.emailNormalized()) && purpose.equals(c.purpose()) && "ISSUED".equals(c.status()) && c.attempts() < c.maxAttempts() && c.expiresAt().isAfter(now()); || byte[] computed = Base64.getDecoder().decode(secure("HMAC", command.code(), null, c.publicId() + "|" + address + "|" + purpose).value()); || if (!usable || !MessageDigest.isEqual(computed, c.codeHmac())) { if (usable) { transactions.plain(() -> { EmailChallengeEntity current = repositories.emailChallenge.findById(c.id()).entity() || return c;
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	consume	166	8	4	1	0	EmailChallengeEntity current = repositories.emailChallenge.findById(proof.id()).entity(); || if (!current.version().equals(proof.version()) || !"ISSUED".equals(current.status())) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || Transactions.require(writes.saveEmailChallenge(new EmailChallengeAggregate(current.consume())));
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	hashPassword	175	6	3	1	0	if (password == null || password.length() < 12 || password.length() > 128) { throw new DomainException(DomainErrorCode.INVALID); } || return secure("HASH_PASSWORD", password, null, null).value();
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	challenge	182	64	20	3	0	String address = email(command.email()); || if (!Set.of("REGISTER", "LOGIN", "RESET_PASSWORD").contains(command.purpose())) { throw new DomainException(DomainErrorCode.INVALID); } || if (!secure("MAIL_AVAILABLE", null, null, null).valid()) { throw new DomainException(DomainErrorCode.UNAVAILABLE); } || limit(command, "issue:" + address + ":" + command.purpose()); || limit(command, "issue-ip"); || String id = Ids.next(); || String code = secure("OTP", null, null, null).value(); || byte[] hmac = Base64.getDecoder().decode(secure("HMAC", code, null, id + "|" + address + "|" + command.purpose()).value()); || byte[] encrypted = Base64.getDecoder().decode(secure("ENCRYPT", code, null, id).value()); || transactions.plain(() -> { var previous = repositories.emailChallenge.query(QueryValue.all("id", 10).where("email_normalized", "EQ", address).where("purpose", "EQ", command.purpose()).where( || return new AuthResult(null, null, null, null, null, null, null, null, id);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	register	247	27	11	0	0	String address = email(command.email()); || limit(command, "register:" + address); || EmailChallengeEntity verified = proof(command, "REGISTER", address); || String hash = hashPassword(command.password()); || transactions.plain(() -> { consume(verified); UserAccountEntity created = new UserAccountEntity(null, com.hellotravel.common.identity.Ids.next(), address, hash, now(), "ACTIVE", 0L, 0L, java || UserAccountEntity user = account(address); || return view(user, null, null, null, null);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	login	275	115	37	7	0	String address = email(command.email()); || limit(command, "login:" + address); || UserAccountEntity snapshot = account(address); || EmailChallengeEntity verified = null; || if (command.challengeId() != null && !command.challengeId().isBlank()) { verified = proof(command, "LOGIN", address); } else { String fake = "$argon2id$v=19$m=19456,t=2,p=1$MDEyMzQ1Njc4OWFiY || if (snapshot == null || !"ACTIVE".equals(snapshot.status())) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || EmailChallengeEntity codeProof = verified; || String access = Ids.token(), refresh = Ids.token(), csrf = Ids.token(), sid = Ids.next(); || return transactions.mutate(snapshot.id(), current -> { if (!current.passwordHash().equals(snapshot.passwordHash()) || !current.authEpoch().equals(snapshot.authEpoch())) { throw new DomainExc
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	session	391	16	6	2	0	if (token == null || token.length() > 200) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || var found = repositories.loginSession.query(QueryValue.all("id", 1).where(refresh ? "refresh_token_hash" : "access_token_hash", "EQ", Ids.hash(token))); || if (found.isEmpty()) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || return found.get(0).entity();
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	valid	408	14	6	2	0	if (!session.publicId().equals(expected)) { throw new DomainException(DomainErrorCode.SESSION_REPLACED); } || UserAccountEntity user = repositories.userAccount.findById(session.userId()).entity(); || if (!"ACTIVE".equals(session.status()) || !"ACTIVE".equals(user.status()) || !session.authEpoch().equals(user.authEpoch()) || !(refresh ? session.refreshExpiresAt() : session.accessExpiresAt || return user;
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	check	423	4	2	0	0	LoginSessionEntity s = session(command.accessToken(), false); || return view(valid(s, command.expectedSid(), false), s, null, null, null);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	refresh	428	88	30	5	0	LoginSessionEntity snapshot; || try { snapshot = session(command.refreshToken(), true); } catch (DomainException exception) { if (command.refreshToken() != null && command.refreshToken().length() <= 200) { var receipts = r || UserAccountEntity owner = valid(snapshot, command.expectedSid(), true); || if (command.csrf() == null || !MessageDigest.isEqual(snapshot.csrfTokenHash(), Ids.hash(command.csrf()))) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || String access = Ids.token(), refresh = Ids.token(), csrf = Ids.token(); || return transactions.mutate(owner.id(), current -> { LoginSessionEntity stored = repositories.loginSession.findById(snapshot.id()).entity(); valid(stored, command.expectedSid(), true); if (!M
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	logout	517	21	7	0	0	AuthResult principal = check(command); || transactions.mutate(principal.userId(), current -> { LoginSessionEntity stored = repositories.loginSession.findById(principal.sessionId()).entity(); Transactions.require(writes.saveLoginSess || return principal;
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	reset	539	39	16	2	0	String address = email(command.email()); || limit(command, "reset:" + address); || EmailChallengeEntity verified = proof(command, "RESET_PASSWORD", address); || String hash = hashPassword(command.password()); || UserAccountEntity owner = account(address); || if (owner == null) { throw new DomainException(DomainErrorCode.UNAUTHORIZED); } || transactions.mutate(owner.id(), current -> { consume(verified); UserAccountEntity locked = repositories.userAccount.findById(current.id()).entity(); Transactions.require(writes.saveUserAccou || return view(owner, null, null, null, null);
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	view	579	17	1	0	0	return new AuthResult(account.id(), account.publicId(), account.emailNormalized(), session == null ? null : session.publicId(), session == null ? null : session.id(), access, refresh, csrf, 
hello-travel-application/src/main/java/com/hellotravel/application/auth/workflow/AuthFlow.java	now	597	3	1	0	0	return LocalDateTime.now(ZoneOffset.UTC);
hello-travel-application/src/main/java/com/hellotravel/application/chat/assembler/ChatApplicationAssembler.java	conversation	27	9	1	0	0	return new ConversationResult(entity.publicId(), entity.title(), entity.version(), entity.historyEpoch(), entity.lastMessageSeq(), entity.lastActivityAt().toString() + "Z");
hello-travel-application/src/main/java/com/hellotravel/application/chat/assembler/ChatApplicationAssembler.java	message	44	10	1	0	0	return new MessageResult(entity.publicId(), entity.messageSeq(), entity.role(), entity.status(), entity.content(), entity.citationsJson(), entity.version());
hello-travel-application/src/main/java/com/hellotravel/application/chat/assembler/ChatApplicationAssembler.java	run	63	9	1	0	0	return new RunResult(entity.publicId(), conversationId, entity.status(), entity.errorCode(), entity.attemptCount(), entity.contextSnapshotJson());
hello-travel-application/src/main/java/com/hellotravel/application/chat/service/ChatApplication.java	manage	31	8	4	0	0	try { ChatResult result = flow.perform(chatCommand); return Result.success(result); } catch (Exception exception) { return com.hellotravel.application.support.ApplicationFailures.capture(exc
hello-travel-application/src/main/java/com/hellotravel/application/chat/workflow/ChatFlow.java	perform	70	20	16	2	0	if (command.limit() < 1 || command.limit() > 200) { throw new DomainException(DomainErrorCode.INVALID); } || return switch(command.action()) { case "BOOTSTRAP" -> bootstrap(command); case "LIST" -> list(command); case "CREATE" -> create(command); case "RENAME" -> rename(command); case "DELETE" -> e
hello-travel-application/src/main/java/com/hellotravel/application/chat/workflow/ChatFlow.java	owned	99	12	4	1	0	var found = repositories.conversation.query(QueryValue.all("id", 1).where("user_id", "EQ", userId).where("public_id", "EQ", publicId).where("deleted_at", "NULL", null)); || if (found.isEmpty()) { throw new DomainException(DomainErrorCode.NOT_FOUND); } || return found.get(0).entity();
hello-travel-application/src/main/java/com/hellotravel/application/chat/workflow/ChatFlow.java	run	112	16	7	2	0	var found = repositories.chatRun.query(QueryValue.all("id", 1).where("user_id", "EQ", command.userId()).where("public_id", "EQ", command.runId())); || if (found.isEmpty()) { throw new DomainException(DomainErrorCode.NOT_FOUND); } || ConversationEntity conversation = repositories.conversation.findById(found.get(0).entity().conversationId()).entity(); || if (conversation.deletedAt() != null) { throw new DomainException(DomainErrorCode.NOT_FOUND); } || return found.get(0).entity();
